0.982803 -0.221106
0.955693 -0.318891
0.918804 -0.414831
0.872321 -0.508447
0.816476 -0.599271
0.751549 -0.686848
0.677864 -0.770741
0.59579 -0.850531
0.505737 -0.925818
0.408155 -0.996225
0.303533 -1.0614
0.192392 -1.12102
0.0752903 -1.17479
-0.0471883 -1.22243
-0.174431 -1.26371
-0.305802 -1.29842
-0.305802 -1.29842
-0.440643 -1.32638
-0.440643 -1.32638
-0.440643 -1.32638
-0.578281 -1.34747
-0.578281 -1.34747
-0.578281 -1.34747
-0.718028 -1.36157
-0.718028 -1.36157
-0.859185 -1.36861
-0.859185 -1.36861
-0.859185 -1.36861
-1.00105 -1.36856
-1.1429 -1.36141
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.28404 -1.34721
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.42376 -1.32602
-1.56137 -1.29795
-1.56137 -1.29795
-1.69616 -1.26314
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.82748 -1.22177
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-1.95465 -1.17404
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.07706 -1.12019
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.19407 -1.06048
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.30512 -0.995225
-2.40965 -0.924743
-2.40965 -0.924743
-2.40965 -0.924743
-2.40965 -0.924743
-2.50712 -0.849387
-2.50712 -0.849387
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.59706 -0.769534
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.67901 -0.685584
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.75257 -0.597955
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.81737 -0.507087
-2.87307 -0.413433
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.91942 -0.317462
-2.95616 -0.219654
-2.95616 -0.219654
-2.95616 -0.219654
-2.95616 -0.219654
-2.95616 -0.219654
-2.95616 -0.219654
-2.95616 -0.219654
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-2.98313 -0.120498
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00018 -0.0204887
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
-3.00723 0.0798727
