-0.399922 -0.0799687
-0.343869 -0.0591228
-0.516196 -0.133229
-0.54575 -0.148922
-0.252786 -0.0319504
0.0822349 -0.00338129
-0.108112 -0.00584407
-0.0734953 -0.00270078
0.137999 -0.00952179
0.472155 -0.111465
0.147015 -0.0108067
0.536781 -0.144067
0.49845 -0.124226
0.918099 -0.421453
0.578093 -0.167096
0.181301 -0.016435
0.305831 -0.0467662
0.16665 -0.0138861
-0.00696466 -2.42533e-05
0.403409 -0.0813695
0.373798 -0.0698625
0.100402 -0.00504029
0.115588 -0.00668027
-0.068065 -0.00231642
0.159035 -0.012646
0.323982 -0.0524823
0.201727 -0.0203468
0.294377 -0.0433288
0.65955 -0.217503
0.251631 -0.0316592
-0.201838 -0.0203692
-0.538918 -0.145216
-0.377473 -0.0712429
-0.39983 -0.0799322
-0.89276 -0.39851
-0.621942 -0.193406
-0.824468 -0.339873
-0.914668 -0.418309
-0.799525 -0.31962
-1.02135 -0.52158
-1.36268 -0.928442
-1.1802 -0.696441
-1.31796 -0.868508
-1.48601 -1.10411
-1.47586 -1.08908
-1.06472 -0.566816
-1.44391 -1.04244
-1.25074 -0.782177
-1.3777 -0.949031
-1.3405 -0.898473
-1.81644 -1.64974
-1.97195 -1.94429
-1.91834 -1.84001
-1.8725 -1.75313
-2.12401 -2.2557
-2.02633 -2.05301
-2.37923 -2.83037
-2.84924 -4.05907
-3.08047 -4.74466
-3.2015 -5.1248
-2.89254 -4.1834
-2.88919 -4.17371
-2.82773 -3.99803
-2.49468 -3.11171
-2.57648 -3.31913
-2.55522 -3.26457
-2.41491 -2.9159
-2.6546 -3.52346
-2.96211 -4.38704
-3.19498 -5.10396
-3.47864 -6.05048
-3.50023 -6.12579
-3.10709 -4.82699
-3.32333 -5.52227
-3.55836 -6.33096
-3.58349 -6.42071
-3.77161 -7.11251
-3.74103 -6.99766
-3.74579 -7.01548
-4.15635 -8.6376
-4.13988 -8.56932
-3.84396 -7.38802
-3.84271 -7.38319
-3.63008 -6.58875
-4.12614 -8.51253
-4.06771 -8.27313
-4.05403 -8.2176
-4.16073 -8.65584
