-0.399922 0.97989
-0.343869 0.902991
-0.516196 1.14943
-0.54575 1.19467
-0.252786 0.784736
0.0822349 0.421146
-0.108112 0.613956
-0.0734953 0.576196
0.137999 0.371523
0.472155 0.13931
0.861921 0.00953284
0.82359 0.0155602
1.24324 0.0295827
0.903233 0.00468194
0.506441 0.1218
0.630971 0.0680912
0.49179 0.129139
0.318176 0.232442
0.728549 0.0368427
0.698938 0.0453191
0.425542 0.165001
0.440728 0.156393
0.257075 0.275969
0.484175 0.133038
0.649123 0.0615574
0.526867 0.111927
0.619517 0.0723837
0.984691 0.000117188
0.576772 0.0895611
0.123303 0.384299
-0.213778 0.736628
0.152643 0.359007
0.314088 0.235237
0.291731 0.250823
0.562549 0.0956817
0.360023 0.204785
0.269822 0.26658
0.384965 0.189134
0.163138 0.350169
0.345609 0.214114
0.207854 0.313747
0.702433 0.044273
0.534382 0.1084
0.544535 0.103724
0.95567 0.000982559
0.576478 0.0896854
0.769651 0.0265304
0.642691 0.063835
1.01481 0.000109731
1.05201 0.00135273
0.576071 0.0898578
0.629679 0.0685689
0.675517 0.0526445
0.42401 0.165882
0.521686 0.114392
0.168785 0.345459
0.578689 0.0887517
0.108685 0.397222
-0.122553 0.630062
-0.24358 0.773245
0.0653796 0.436758
0.435286 0.159451
0.438637 0.157564
0.796784 0.0206484
1.29419 0.0432751
1.66606 0.221818
2.06715 0.569401
2.12861 0.636878
2.46166 1.06822
2.37986 0.952002
2.40112 0.981569
2.54143 1.188
2.30173 0.847256
1.99423 0.494247
1.76135 0.289829
1.47769 0.114095
1.45611 0.104018
1.84925 0.360614
1.633 0.200347
1.39798 0.0791932
1.37285 0.0695069
1.18473 0.0170627
1.60647 0.183901
1.8171 0.333829
1.84768 0.359278
2.17921 0.695266
2.17445 0.689666
1.7639 0.291768
1.78036 0.304478
2.07628 0.579189
2.07754 0.580542
2.29016 0.832255
1.7941 0.315294
1.85253 0.363405
1.86621 0.375157
1.75951 0.288427
2.14932 0.660466
2.52077 1.15638
2.53347 1.17577
2.40773 0.990848
1.94207 0.443745
1.84245 0.354864
2.03509 0.535707
1.54229 0.147041
1.45945 0.105549
1.81976 0.336007
1.95299 0.454096
1.58721 0.172411
1.76401 0.291852
2.25955 0.793237
2.19904 0.718844
2.20251 0.723016
1.85783 0.367936
1.51515 0.132692
1.8302 0.344612
2.00551 0.505528
2.15709 0.669433
1.96198 0.462699
1.46793 0.109478
1.70145 0.246014
1.39322 0.0773122
1.71817 0.257881
1.27078 0.036662
0.85999 0.00980136
1.30548 0.0466585
1.44553 0.0992471
1.08405 0.00353209
1.39466 0.0778769
1.41625 0.0866334
1.81479 0.331941
1.53939 0.145469
1.97906 0.479281
1.9196 0.422836
1.78415 0.307449
1.29425 0.043293
1.0778 0.00302659
1.45717 0.104503
1.29316 0.0429726
0.987271 8.10195e-05
1.4497 0.101114
1.64491 0.207951
1.41498 0.0861052
1.91333 0.417083
2.03903 0.539796
2.07815 0.581201
1.87481 0.382647
1.80526 0.324225
2.15852 0.671079
1.79117 0.312977
1.68114 0.231975
1.53446 0.142824
1.14185 0.0100607
0.822686 0.0157202
0.911113 0.00395044
1.34129 0.0582391
1.60025 0.180151
1.89318 0.398887
2.0906 0.594706
2.30844 0.856012
1.94781 0.449169
1.65549 0.214831
1.76246 0.290672
1.47806 0.114271
1.14951 0.011177
0.667842 0.0551645
1.03287 0.000540172
1.23385 0.0273435
1.15095 0.0113936
0.943341 0.0016051
1.18544 0.0171938
1.1468 0.0107758
1.31294 0.0489651
1.28027 0.0392755
1.72051 0.259564
1.39152 0.0766437
1.49901 0.124505
